start,end,type,confidence
EXP_0c2d4a,DAT_57c632,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_c9fb10,experiment_to_dataset,0.7
EXP_e268bf,DAT_409b58,experiment_to_dataset,0.7
EXP_e268bf,DAT_a57533,experiment_to_dataset,0.7
EXP_e268bf,DAT_1be135,experiment_to_dataset,0.7
EXP_e268bf,DAT_d0f272,experiment_to_dataset,0.7
EXP_e268bf,DAT_fc35a8,experiment_to_dataset,0.7
EXP_e268bf,DAT_ddaef4,experiment_to_dataset,0.7
EXP_e268bf,DAT_2ef710,experiment_to_dataset,0.7
EXP_e268bf,DAT_831141,experiment_to_dataset,0.7
EXP_e268bf,DAT_eeaa7d,experiment_to_dataset,0.7
EXP_e268bf,DAT_779fa5,experiment_to_dataset,0.7
EXP_e268bf,DAT_81cfc7,experiment_to_dataset,0.7
EXP_e268bf,DAT_7b0b32,experiment_to_dataset,0.7
EXP_e268bf,DAT_451967,experiment_to_dataset,0.7
EXP_e268bf,DAT_d88a4b,experiment_to_dataset,0.7
EXP_e268bf,DAT_461690,experiment_to_dataset,0.7
EXP_e268bf,DAT_bc7d78,experiment_to_dataset,0.7
EXP_e268bf,DAT_424973,experiment_to_dataset,0.7
EXP_e268bf,DAT_8cf8ac,experiment_to_dataset,0.7
EXP_e268bf,DAT_c53843,experiment_to_dataset,0.7
EXP_e268bf,DAT_0bd55f,experiment_to_dataset,0.7
EXP_e268bf,DAT_db1b88,experiment_to_dataset,0.7
EXP_e268bf,DAT_7858c5,experiment_to_dataset,0.7
EXP_e268bf,DAT_128e7a,experiment_to_dataset,0.7
EXP_e268bf,DAT_48101b,experiment_to_dataset,0.7
EXP_e268bf,DAT_474bd6,experiment_to_dataset,0.7
EXP_e268bf,DAT_68672b,experiment_to_dataset,0.7
EXP_e268bf,DAT_b5778b,experiment_to_dataset,0.7
EXP_e268bf,DAT_aadaa6,experiment_to_dataset,0.7
EXP_e268bf,DAT_4f7f37,experiment_to_dataset,0.7
EXP_e268bf,DAT_60c8bb,experiment_to_dataset,0.7
EXP_e268bf,DAT_5391a0,experiment_to_dataset,0.7
EXP_e268bf,DAT_67299e,experiment_to_dataset,0.7
EXP_e268bf,DAT_65a6c1,experiment_to_dataset,0.7
EXP_e268bf,DAT_33d66d,experiment_to_dataset,0.7
EXP_e268bf,DAT_c3b81e,experiment_to_dataset,0.7
EXP_e268bf,DAT_45398e,experiment_to_dataset,0.7
EXP_e268bf,DAT_9ee783,experiment_to_dataset,0.7
EXP_e268bf,DAT_c850d3,experiment_to_dataset,0.7
EXP_e268bf,DAT_122ba2,experiment_to_dataset,0.7
EXP_e268bf,DAT_bbc354,experiment_to_dataset,0.7
EXP_e268bf,DAT_d277a2,experiment_to_dataset,0.7
EXP_e268bf,DAT_ebb56b,experiment_to_dataset,0.7
EXP_e268bf,DAT_5598ed,experiment_to_dataset,0.7
EXP_e268bf,DAT_2bfd93,experiment_to_dataset,0.7
EXP_e268bf,DAT_4c0201,experiment_to_dataset,0.7
EXP_e268bf,DAT_586a3c,experiment_to_dataset,0.7
EXP_e268bf,DAT_91b96a,experiment_to_dataset,0.7
EXP_e268bf,DAT_0b0253,experiment_to_dataset,0.7
EXP_e268bf,DAT_1321be,experiment_to_dataset,0.7
EXP_e268bf,DAT_ba9389,experiment_to_dataset,0.7
EXP_e268bf,DAT_57c632,experiment_to_dataset,0.7
EXP_e268bf,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_e268bf,DAT_c9fb10,experiment_to_dataset,0.7
EXP_1ce55f,DAT_409b58,experiment_to_dataset,0.7
EXP_1ce55f,DAT_a57533,experiment_to_dataset,0.7
EXP_1ce55f,DAT_1be135,experiment_to_dataset,0.7
EXP_1ce55f,DAT_d0f272,experiment_to_dataset,0.7
EXP_1ce55f,DAT_fc35a8,experiment_to_dataset,0.7
EXP_1ce55f,DAT_ddaef4,experiment_to_dataset,0.7
EXP_1ce55f,DAT_2ef710,experiment_to_dataset,0.7
EXP_1ce55f,DAT_831141,experiment_to_dataset,0.7
EXP_1ce55f,DAT_eeaa7d,experiment_to_dataset,0.7
EXP_1ce55f,DAT_779fa5,experiment_to_dataset,0.7
EXP_1ce55f,DAT_81cfc7,experiment_to_dataset,0.7
EXP_1ce55f,DAT_7b0b32,experiment_to_dataset,0.7
EXP_1ce55f,DAT_451967,experiment_to_dataset,0.7
EXP_1ce55f,DAT_d88a4b,experiment_to_dataset,0.7
EXP_1ce55f,DAT_461690,experiment_to_dataset,0.7
EXP_1ce55f,DAT_bc7d78,experiment_to_dataset,0.7
EXP_1ce55f,DAT_424973,experiment_to_dataset,0.7
EXP_1ce55f,DAT_8cf8ac,experiment_to_dataset,0.7
EXP_1ce55f,DAT_c53843,experiment_to_dataset,0.7
EXP_1ce55f,DAT_0bd55f,experiment_to_dataset,0.7
EXP_1ce55f,DAT_db1b88,experiment_to_dataset,0.7
EXP_1ce55f,DAT_7858c5,experiment_to_dataset,0.7
EXP_1ce55f,DAT_128e7a,experiment_to_dataset,0.7
EXP_1ce55f,DAT_48101b,experiment_to_dataset,0.7
EXP_1ce55f,DAT_474bd6,experiment_to_dataset,0.7
EXP_1ce55f,DAT_68672b,experiment_to_dataset,0.7
EXP_1ce55f,DAT_b5778b,experiment_to_dataset,0.7
EXP_1ce55f,DAT_aadaa6,experiment_to_dataset,0.7
EXP_1ce55f,DAT_4f7f37,experiment_to_dataset,0.7
EXP_1ce55f,DAT_60c8bb,experiment_to_dataset,0.7
EXP_1ce55f,DAT_5391a0,experiment_to_dataset,0.7
EXP_1ce55f,DAT_67299e,experiment_to_dataset,0.7
EXP_1ce55f,DAT_65a6c1,experiment_to_dataset,0.7
EXP_1ce55f,DAT_33d66d,experiment_to_dataset,0.7
EXP_1ce55f,DAT_c3b81e,experiment_to_dataset,0.7
EXP_1ce55f,DAT_45398e,experiment_to_dataset,0.7
EXP_1ce55f,DAT_9ee783,experiment_to_dataset,0.7
EXP_1ce55f,DAT_c850d3,experiment_to_dataset,0.7
EXP_1ce55f,DAT_122ba2,experiment_to_dataset,0.7
EXP_1ce55f,DAT_bbc354,experiment_to_dataset,0.7
EXP_1ce55f,DAT_d277a2,experiment_to_dataset,0.7
EXP_1ce55f,DAT_ebb56b,experiment_to_dataset,0.7
EXP_1ce55f,DAT_5598ed,experiment_to_dataset,0.7
EXP_1ce55f,DAT_2bfd93,experiment_to_dataset,0.7
EXP_1ce55f,DAT_4c0201,experiment_to_dataset,0.7
EXP_1ce55f,DAT_586a3c,experiment_to_dataset,0.7
EXP_1ce55f,DAT_91b96a,experiment_to_dataset,0.7
EXP_1ce55f,DAT_0b0253,experiment_to_dataset,0.7
EXP_1ce55f,DAT_1321be,experiment_to_dataset,0.7
EXP_1ce55f,DAT_ba9389,experiment_to_dataset,0.7
EXP_1ce55f,DAT_57c632,experiment_to_dataset,0.7
EXP_1ce55f,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_1ce55f,DAT_c9fb10,experiment_to_dataset,0.7
EXP_3f7733,DAT_409b58,experiment_to_dataset,0.7
EXP_3f7733,DAT_a57533,experiment_to_dataset,0.7
EXP_3f7733,DAT_1be135,experiment_to_dataset,0.7
EXP_3f7733,DAT_d0f272,experiment_to_dataset,0.7
EXP_3f7733,DAT_fc35a8,experiment_to_dataset,0.7
EXP_3f7733,DAT_ddaef4,experiment_to_dataset,0.7
EXP_3f7733,DAT_2ef710,experiment_to_dataset,0.7
EXP_3f7733,DAT_831141,experiment_to_dataset,0.7
EXP_3f7733,DAT_eeaa7d,experiment_to_dataset,0.7
EXP_3f7733,DAT_779fa5,experiment_to_dataset,0.7
EXP_3f7733,DAT_81cfc7,experiment_to_dataset,0.7
EXP_3f7733,DAT_7b0b32,experiment_to_dataset,0.7
EXP_3f7733,DAT_451967,experiment_to_dataset,0.7
EXP_3f7733,DAT_d88a4b,experiment_to_dataset,0.7
EXP_3f7733,DAT_461690,experiment_to_dataset,0.7
EXP_3f7733,DAT_bc7d78,experiment_to_dataset,0.7
EXP_3f7733,DAT_424973,experiment_to_dataset,0.7
EXP_3f7733,DAT_8cf8ac,experiment_to_dataset,0.7
EXP_3f7733,DAT_c53843,experiment_to_dataset,0.7
EXP_3f7733,DAT_0bd55f,experiment_to_dataset,0.7
EXP_3f7733,DAT_db1b88,experiment_to_dataset,0.7
EXP_3f7733,DAT_7858c5,experiment_to_dataset,0.7
EXP_3f7733,DAT_128e7a,experiment_to_dataset,0.7
EXP_3f7733,DAT_48101b,experiment_to_dataset,0.7
EXP_3f7733,DAT_474bd6,experiment_to_dataset,0.7
EXP_3f7733,DAT_68672b,experiment_to_dataset,0.7
EXP_3f7733,DAT_b5778b,experiment_to_dataset,0.7
EXP_3f7733,DAT_aadaa6,experiment_to_dataset,0.7
EXP_3f7733,DAT_4f7f37,experiment_to_dataset,0.7
EXP_3f7733,DAT_60c8bb,experiment_to_dataset,0.7
EXP_3f7733,DAT_5391a0,experiment_to_dataset,0.7
EXP_3f7733,DAT_67299e,experiment_to_dataset,0.7
EXP_3f7733,DAT_65a6c1,experiment_to_dataset,0.7
EXP_3f7733,DAT_33d66d,experiment_to_dataset,0.7
EXP_3f7733,DAT_c3b81e,experiment_to_dataset,0.7
EXP_3f7733,DAT_45398e,experiment_to_dataset,0.7
EXP_3f7733,DAT_9ee783,experiment_to_dataset,0.7
EXP_3f7733,DAT_c850d3,experiment_to_dataset,0.7
EXP_3f7733,DAT_122ba2,experiment_to_dataset,0.7
EXP_3f7733,DAT_bbc354,experiment_to_dataset,0.7
EXP_3f7733,DAT_d277a2,experiment_to_dataset,0.7
EXP_3f7733,DAT_ebb56b,experiment_to_dataset,0.7
EXP_3f7733,DAT_5598ed,experiment_to_dataset,0.7
EXP_3f7733,DAT_2bfd93,experiment_to_dataset,0.7
EXP_3f7733,DAT_4c0201,experiment_to_dataset,0.7
EXP_3f7733,DAT_586a3c,experiment_to_dataset,0.7
EXP_3f7733,DAT_91b96a,experiment_to_dataset,0.7
EXP_3f7733,DAT_0b0253,experiment_to_dataset,0.7
EXP_3f7733,DAT_1321be,experiment_to_dataset,0.7
EXP_3f7733,DAT_ba9389,experiment_to_dataset,0.7
EXP_3f7733,DAT_57c632,experiment_to_dataset,0.7
EXP_3f7733,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_3f7733,DAT_c9fb10,experiment_to_dataset,0.7
EXP_73528a,DAT_409b58,experiment_to_dataset,0.7
EXP_73528a,DAT_a57533,experiment_to_dataset,0.7
EXP_73528a,DAT_1be135,experiment_to_dataset,0.7
EXP_73528a,DAT_d0f272,experiment_to_dataset,0.7
EXP_73528a,DAT_fc35a8,experiment_to_dataset,0.7
EXP_73528a,DAT_ddaef4,experiment_to_dataset,0.7
EXP_73528a,DAT_2ef710,experiment_to_dataset,0.7
EXP_73528a,DAT_831141,experiment_to_dataset,0.7
EXP_73528a,DAT_eeaa7d,experiment_to_dataset,0.7
EXP_73528a,DAT_779fa5,experiment_to_dataset,0.7
EXP_73528a,DAT_81cfc7,experiment_to_dataset,0.7
EXP_73528a,DAT_7b0b32,experiment_to_dataset,0.7
EXP_73528a,DAT_451967,experiment_to_dataset,0.7
EXP_73528a,DAT_d88a4b,experiment_to_dataset,0.7
EXP_73528a,DAT_461690,experiment_to_dataset,0.7
EXP_73528a,DAT_bc7d78,experiment_to_dataset,0.7
EXP_73528a,DAT_424973,experiment_to_dataset,0.7
EXP_73528a,DAT_8cf8ac,experiment_to_dataset,0.7
EXP_73528a,DAT_c53843,experiment_to_dataset,0.7
EXP_73528a,DAT_0bd55f,experiment_to_dataset,0.7
EXP_73528a,DAT_db1b88,experiment_to_dataset,0.7
EXP_73528a,DAT_7858c5,experiment_to_dataset,0.7
EXP_73528a,DAT_128e7a,experiment_to_dataset,0.7
EXP_73528a,DAT_48101b,experiment_to_dataset,0.7
EXP_73528a,DAT_474bd6,experiment_to_dataset,0.7
EXP_73528a,DAT_68672b,experiment_to_dataset,0.7
EXP_73528a,DAT_b5778b,experiment_to_dataset,0.7
EXP_73528a,DAT_aadaa6,experiment_to_dataset,0.7
EXP_73528a,DAT_4f7f37,experiment_to_dataset,0.7
EXP_73528a,DAT_60c8bb,experiment_to_dataset,0.7
EXP_73528a,DAT_5391a0,experiment_to_dataset,0.7
EXP_73528a,DAT_67299e,experiment_to_dataset,0.7
EXP_73528a,DAT_65a6c1,experiment_to_dataset,0.7
EXP_73528a,DAT_33d66d,experiment_to_dataset,0.7
EXP_73528a,DAT_c3b81e,experiment_to_dataset,0.7
EXP_73528a,DAT_45398e,experiment_to_dataset,0.7
EXP_73528a,DAT_9ee783,experiment_to_dataset,0.7
EXP_73528a,DAT_c850d3,experiment_to_dataset,0.7
EXP_73528a,DAT_122ba2,experiment_to_dataset,0.7
EXP_73528a,DAT_bbc354,experiment_to_dataset,0.7
EXP_73528a,DAT_d277a2,experiment_to_dataset,0.7
EXP_73528a,DAT_ebb56b,experiment_to_dataset,0.7
EXP_73528a,DAT_5598ed,experiment_to_dataset,0.7
EXP_73528a,DAT_2bfd93,experiment_to_dataset,0.7
EXP_73528a,DAT_4c0201,experiment_to_dataset,0.7
EXP_73528a,DAT_586a3c,experiment_to_dataset,0.7
EXP_73528a,DAT_91b96a,experiment_to_dataset,0.7
EXP_73528a,DAT_0b0253,experiment_to_dataset,0.7
EXP_73528a,DAT_1321be,experiment_to_dataset,0.7
EXP_73528a,DAT_ba9389,experiment_to_dataset,0.7
EXP_73528a,DAT_57c632,experiment_to_dataset,0.7
EXP_73528a,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_73528a,DAT_c9fb10,experiment_to_dataset,0.7
EXP_68a3fa,DAT_409b58,experiment_to_dataset,0.7
EXP_68a3fa,DAT_a57533,experiment_to_dataset,0.7
EXP_68a3fa,DAT_1be135,experiment_to_dataset,0.7
EXP_68a3fa,DAT_d0f272,experiment_to_dataset,0.7
EXP_68a3fa,DAT_fc35a8,experiment_to_dataset,0.7
EXP_68a3fa,DAT_ddaef4,experiment_to_dataset,0.7
EXP_68a3fa,DAT_2ef710,experiment_to_dataset,0.7
EXP_68a3fa,DAT_831141,experiment_to_dataset,0.7
EXP_68a3fa,DAT_eeaa7d,experiment_to_dataset,0.7
EXP_68a3fa,DAT_779fa5,experiment_to_dataset,0.7
EXP_68a3fa,DAT_81cfc7,experiment_to_dataset,0.7
EXP_68a3fa,DAT_7b0b32,experiment_to_dataset,0.7
EXP_68a3fa,DAT_451967,experiment_to_dataset,0.7
EXP_68a3fa,DAT_d88a4b,experiment_to_dataset,0.7
EXP_68a3fa,DAT_461690,experiment_to_dataset,0.7
EXP_68a3fa,DAT_bc7d78,experiment_to_dataset,0.7
EXP_68a3fa,DAT_424973,experiment_to_dataset,0.7
EXP_68a3fa,DAT_8cf8ac,experiment_to_dataset,0.7
EXP_68a3fa,DAT_c53843,experiment_to_dataset,0.7
EXP_68a3fa,DAT_0bd55f,experiment_to_dataset,0.7
EXP_68a3fa,DAT_db1b88,experiment_to_dataset,0.7
EXP_68a3fa,DAT_7858c5,experiment_to_dataset,0.7
EXP_68a3fa,DAT_128e7a,experiment_to_dataset,0.7
EXP_68a3fa,DAT_48101b,experiment_to_dataset,0.7
EXP_68a3fa,DAT_474bd6,experiment_to_dataset,0.7
EXP_68a3fa,DAT_68672b,experiment_to_dataset,0.7
EXP_68a3fa,DAT_b5778b,experiment_to_dataset,0.7
EXP_68a3fa,DAT_aadaa6,experiment_to_dataset,0.7
EXP_68a3fa,DAT_4f7f37,experiment_to_dataset,0.7
EXP_68a3fa,DAT_60c8bb,experiment_to_dataset,0.7
EXP_68a3fa,DAT_5391a0,experiment_to_dataset,0.7
EXP_68a3fa,DAT_67299e,experiment_to_dataset,0.7
EXP_68a3fa,DAT_65a6c1,experiment_to_dataset,0.7
EXP_68a3fa,DAT_33d66d,experiment_to_dataset,0.7
EXP_68a3fa,DAT_c3b81e,experiment_to_dataset,0.7
EXP_68a3fa,DAT_45398e,experiment_to_dataset,0.7
EXP_68a3fa,DAT_9ee783,experiment_to_dataset,0.7
EXP_68a3fa,DAT_c850d3,experiment_to_dataset,0.7
EXP_68a3fa,DAT_122ba2,experiment_to_dataset,0.7
EXP_68a3fa,DAT_bbc354,experiment_to_dataset,0.7
EXP_68a3fa,DAT_d277a2,experiment_to_dataset,0.7
EXP_68a3fa,DAT_ebb56b,experiment_to_dataset,0.7
EXP_68a3fa,DAT_5598ed,experiment_to_dataset,0.7
EXP_68a3fa,DAT_2bfd93,experiment_to_dataset,0.7
EXP_68a3fa,DAT_4c0201,experiment_to_dataset,0.7
EXP_68a3fa,DAT_586a3c,experiment_to_dataset,0.7
EXP_68a3fa,DAT_91b96a,experiment_to_dataset,0.7
EXP_68a3fa,DAT_0b0253,experiment_to_dataset,0.7
EXP_68a3fa,DAT_1321be,experiment_to_dataset,0.7
EXP_68a3fa,DAT_ba9389,experiment_to_dataset,0.7
EXP_68a3fa,DAT_57c632,experiment_to_dataset,0.7
EXP_68a3fa,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_68a3fa,DAT_c9fb10,experiment_to_dataset,0.7
DAT_409b58,ANA_38fa95,dataset_to_analysis,0.7
DAT_409b58,ANA_29574c,dataset_to_analysis,0.7
DAT_409b58,ANA_3c2d65,dataset_to_analysis,0.7
DAT_409b58,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_409b58,ANA_56b170,dataset_to_analysis,0.7
DAT_409b58,ANA_31fccc,dataset_to_analysis,0.7
DAT_409b58,ANA_61d5bc,dataset_to_analysis,0.7
DAT_409b58,ANA_8cbbef,dataset_to_analysis,0.7
DAT_409b58,ANA_165407,dataset_to_analysis,0.7
DAT_409b58,ANA_597a16,dataset_to_analysis,0.7
DAT_409b58,ANA_6f03d1,dataset_to_analysis,0.7
DAT_a57533,ANA_38fa95,dataset_to_analysis,0.7
DAT_a57533,ANA_29574c,dataset_to_analysis,0.7
DAT_a57533,ANA_3c2d65,dataset_to_analysis,0.7
DAT_a57533,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_a57533,ANA_56b170,dataset_to_analysis,0.7
DAT_a57533,ANA_31fccc,dataset_to_analysis,0.7
DAT_a57533,ANA_61d5bc,dataset_to_analysis,0.7
DAT_a57533,ANA_8cbbef,dataset_to_analysis,0.7
DAT_a57533,ANA_165407,dataset_to_analysis,0.7
DAT_a57533,ANA_597a16,dataset_to_analysis,0.7
DAT_a57533,ANA_6f03d1,dataset_to_analysis,0.7
DAT_1be135,ANA_38fa95,dataset_to_analysis,0.7
DAT_1be135,ANA_29574c,dataset_to_analysis,0.7
DAT_1be135,ANA_3c2d65,dataset_to_analysis,0.7
DAT_1be135,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_1be135,ANA_56b170,dataset_to_analysis,0.7
DAT_1be135,ANA_31fccc,dataset_to_analysis,0.7
DAT_1be135,ANA_61d5bc,dataset_to_analysis,0.7
DAT_1be135,ANA_8cbbef,dataset_to_analysis,0.7
DAT_1be135,ANA_165407,dataset_to_analysis,0.7
DAT_1be135,ANA_597a16,dataset_to_analysis,0.7
DAT_1be135,ANA_6f03d1,dataset_to_analysis,0.7
DAT_d0f272,ANA_38fa95,dataset_to_analysis,0.7
DAT_d0f272,ANA_29574c,dataset_to_analysis,0.7
DAT_d0f272,ANA_3c2d65,dataset_to_analysis,0.7
DAT_d0f272,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_d0f272,ANA_56b170,dataset_to_analysis,0.7
DAT_d0f272,ANA_31fccc,dataset_to_analysis,0.7
DAT_d0f272,ANA_61d5bc,dataset_to_analysis,0.7
DAT_d0f272,ANA_8cbbef,dataset_to_analysis,0.7
DAT_d0f272,ANA_165407,dataset_to_analysis,0.7
DAT_d0f272,ANA_597a16,dataset_to_analysis,0.7
DAT_d0f272,ANA_6f03d1,dataset_to_analysis,0.7
DAT_fc35a8,ANA_38fa95,dataset_to_analysis,0.7
DAT_fc35a8,ANA_29574c,dataset_to_analysis,0.7
DAT_fc35a8,ANA_3c2d65,dataset_to_analysis,0.7
DAT_fc35a8,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_fc35a8,ANA_56b170,dataset_to_analysis,0.7
DAT_fc35a8,ANA_31fccc,dataset_to_analysis,0.7
DAT_fc35a8,ANA_61d5bc,dataset_to_analysis,0.7
DAT_fc35a8,ANA_8cbbef,dataset_to_analysis,0.7
DAT_fc35a8,ANA_165407,dataset_to_analysis,0.7
DAT_fc35a8,ANA_597a16,dataset_to_analysis,0.7
DAT_fc35a8,ANA_6f03d1,dataset_to_analysis,0.7
DAT_ddaef4,ANA_38fa95,dataset_to_analysis,0.7
DAT_ddaef4,ANA_29574c,dataset_to_analysis,0.7
DAT_ddaef4,ANA_3c2d65,dataset_to_analysis,0.7
DAT_ddaef4,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_ddaef4,ANA_56b170,dataset_to_analysis,0.7
DAT_ddaef4,ANA_31fccc,dataset_to_analysis,0.7
DAT_ddaef4,ANA_61d5bc,dataset_to_analysis,0.7
DAT_ddaef4,ANA_8cbbef,dataset_to_analysis,0.7
DAT_ddaef4,ANA_165407,dataset_to_analysis,0.7
DAT_ddaef4,ANA_597a16,dataset_to_analysis,0.7
DAT_ddaef4,ANA_6f03d1,dataset_to_analysis,0.7
DAT_2ef710,ANA_38fa95,dataset_to_analysis,0.7
DAT_2ef710,ANA_29574c,dataset_to_analysis,0.7
DAT_2ef710,ANA_3c2d65,dataset_to_analysis,0.7
DAT_2ef710,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_2ef710,ANA_56b170,dataset_to_analysis,0.7
DAT_2ef710,ANA_31fccc,dataset_to_analysis,0.7
DAT_2ef710,ANA_61d5bc,dataset_to_analysis,0.7
DAT_2ef710,ANA_8cbbef,dataset_to_analysis,0.7
DAT_2ef710,ANA_165407,dataset_to_analysis,0.7
DAT_2ef710,ANA_597a16,dataset_to_analysis,0.7
DAT_2ef710,ANA_6f03d1,dataset_to_analysis,0.7
DAT_831141,ANA_38fa95,dataset_to_analysis,0.7
DAT_831141,ANA_29574c,dataset_to_analysis,0.7
DAT_831141,ANA_3c2d65,dataset_to_analysis,0.7
DAT_831141,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_831141,ANA_56b170,dataset_to_analysis,0.7
DAT_831141,ANA_31fccc,dataset_to_analysis,0.7
DAT_831141,ANA_61d5bc,dataset_to_analysis,0.7
DAT_831141,ANA_8cbbef,dataset_to_analysis,0.7
DAT_831141,ANA_165407,dataset_to_analysis,0.7
DAT_831141,ANA_597a16,dataset_to_analysis,0.7
DAT_831141,ANA_6f03d1,dataset_to_analysis,0.7
DAT_eeaa7d,ANA_38fa95,dataset_to_analysis,0.7
DAT_eeaa7d,ANA_29574c,dataset_to_analysis,0.7
DAT_eeaa7d,ANA_3c2d65,dataset_to_analysis,0.7
DAT_eeaa7d,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_eeaa7d,ANA_56b170,dataset_to_analysis,0.7
DAT_eeaa7d,ANA_31fccc,dataset_to_analysis,0.7
DAT_eeaa7d,ANA_61d5bc,dataset_to_analysis,0.7
DAT_eeaa7d,ANA_8cbbef,dataset_to_analysis,0.7
DAT_eeaa7d,ANA_165407,dataset_to_analysis,0.7
DAT_eeaa7d,ANA_597a16,dataset_to_analysis,0.7
DAT_eeaa7d,ANA_6f03d1,dataset_to_analysis,0.7
DAT_779fa5,ANA_38fa95,dataset_to_analysis,0.7
DAT_779fa5,ANA_29574c,dataset_to_analysis,0.7
DAT_779fa5,ANA_3c2d65,dataset_to_analysis,0.7
DAT_779fa5,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_779fa5,ANA_56b170,dataset_to_analysis,0.7
DAT_779fa5,ANA_31fccc,dataset_to_analysis,0.7
DAT_779fa5,ANA_61d5bc,dataset_to_analysis,0.7
DAT_779fa5,ANA_8cbbef,dataset_to_analysis,0.7
DAT_779fa5,ANA_165407,dataset_to_analysis,0.7
DAT_779fa5,ANA_597a16,dataset_to_analysis,0.7
DAT_779fa5,ANA_6f03d1,dataset_to_analysis,0.7
DAT_81cfc7,ANA_38fa95,dataset_to_analysis,0.7
DAT_81cfc7,ANA_29574c,dataset_to_analysis,0.7
DAT_81cfc7,ANA_3c2d65,dataset_to_analysis,0.7
DAT_81cfc7,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_81cfc7,ANA_56b170,dataset_to_analysis,0.7
DAT_81cfc7,ANA_31fccc,dataset_to_analysis,0.7
DAT_81cfc7,ANA_61d5bc,dataset_to_analysis,0.7
DAT_81cfc7,ANA_8cbbef,dataset_to_analysis,0.7
DAT_81cfc7,ANA_165407,dataset_to_analysis,0.7
DAT_81cfc7,ANA_597a16,dataset_to_analysis,0.7
DAT_81cfc7,ANA_6f03d1,dataset_to_analysis,0.7
DAT_7b0b32,ANA_38fa95,dataset_to_analysis,0.7
DAT_7b0b32,ANA_29574c,dataset_to_analysis,0.7
DAT_7b0b32,ANA_3c2d65,dataset_to_analysis,0.7
DAT_7b0b32,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_7b0b32,ANA_56b170,dataset_to_analysis,0.7
DAT_7b0b32,ANA_31fccc,dataset_to_analysis,0.7
DAT_7b0b32,ANA_61d5bc,dataset_to_analysis,0.7
DAT_7b0b32,ANA_8cbbef,dataset_to_analysis,0.7
DAT_7b0b32,ANA_165407,dataset_to_analysis,0.7
DAT_7b0b32,ANA_597a16,dataset_to_analysis,0.7
DAT_7b0b32,ANA_6f03d1,dataset_to_analysis,0.7
DAT_451967,ANA_38fa95,dataset_to_analysis,0.7
DAT_451967,ANA_29574c,dataset_to_analysis,0.7
DAT_451967,ANA_3c2d65,dataset_to_analysis,0.7
DAT_451967,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_451967,ANA_56b170,dataset_to_analysis,0.7
DAT_451967,ANA_31fccc,dataset_to_analysis,0.7
DAT_451967,ANA_61d5bc,dataset_to_analysis,0.7
DAT_451967,ANA_8cbbef,dataset_to_analysis,0.7
DAT_451967,ANA_165407,dataset_to_analysis,0.7
DAT_451967,ANA_597a16,dataset_to_analysis,0.7
DAT_451967,ANA_6f03d1,dataset_to_analysis,0.7
DAT_d88a4b,ANA_38fa95,dataset_to_analysis,0.7
DAT_d88a4b,ANA_29574c,dataset_to_analysis,0.7
DAT_d88a4b,ANA_3c2d65,dataset_to_analysis,0.7
DAT_d88a4b,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_d88a4b,ANA_56b170,dataset_to_analysis,0.7
DAT_d88a4b,ANA_31fccc,dataset_to_analysis,0.7
DAT_d88a4b,ANA_61d5bc,dataset_to_analysis,0.7
DAT_d88a4b,ANA_8cbbef,dataset_to_analysis,0.7
DAT_d88a4b,ANA_165407,dataset_to_analysis,0.7
DAT_d88a4b,ANA_597a16,dataset_to_analysis,0.7
DAT_d88a4b,ANA_6f03d1,dataset_to_analysis,0.7
DAT_461690,ANA_38fa95,dataset_to_analysis,0.7
DAT_461690,ANA_29574c,dataset_to_analysis,0.7
DAT_461690,ANA_3c2d65,dataset_to_analysis,0.7
DAT_461690,ANA_7c7fe5,dataset_to_analysis,0.7
DAT_461690,ANA_56b170,dataset_to_analysis,0.7
DAT_461690,ANA_31fccc,dataset_to_analysis,0.7
DAT_461690,ANA_61d5bc,dataset_to_analysis,0.7
DAT_461690,ANA_8cbbef,dataset_to_analysis,0.7
DAT_461690,ANA_165407,dataset_to_analysis,0.7
DAT_461690,ANA_597a16,dataset_to_analysis,0.7
DAT_461690,ANA_6f03d1,dataset_to_analysis,0.7
DAT_bc7d78,ANA_38fa95,dataset_to_analysis,0.7
DAT_bc7d78,ANA_29574c,dataset_to_analysis,0.7
